4.175661, 3.008431, 4.215269
3.690831, 2.315878, 3.914198
-4.826723, -2.257024, 0.503844
4.158661, -0.300585, 1.804974
3.713537, 2.625714, -1.21891
3.005432, 3.140047, -1.910237
-4.819616, 3.991366, -1.97238
1.837776, -3.571902, -0.510754
2.335841, -2.983006, -4.308754
-3.832438, -4.901227, -4.716099
1.062035, 0.147341, -3.896889
-4.752519, 0.045329, -2.457848
-1.313847, 0.45836, 2.297629
-3.802975, -3.698198, 4.390255
-4.730713, 4.75734, 1.204562
3.766724, -0.281768, 0.352883
4.826542, 3.752779, 0.724674
-4.835151, 4.306589, -0.435229
-4.380085, 4.766428, -0.393398
0.164683, -4.766289, -0.575076
3.747507, -2.071518, -4.631297
-0.139668, -2.692555, -2.359209
-2.72958, -3.29266, 1.167029
3.653243, 4.051514, 3.861028
-4.100261, 4.91494, -4.967609
-1.180164, 2.414227, -1.279619
-2.417035, -0.354788, -3.239893
4.067164, 0.652939, -2.38391
4.063306, -2.59147, 0.93349
3.379213, -1.107525, -4.143893
-4.764716, 3.747458, -0.673136
-3.77382, -0.162561, -3.176637
4.546983, 0.022801, -3.895012
4.389477, 2.432272, 2.322696
-3.789362, -3.416215, 0.749361
-1.276506, 0.569714, 1.813956
0.084181, -4.489659, 2.528238
-2.277559, -4.470397, -4.26595
2.716339, -0.442889, -0.202261
-0.277376, 3.779333, -2.342872
-2.480388, 1.106498, 0.164294
-1.81525, 3.006034, -2.704406
-3.510644, 0.129265, -2.151012
4.220055, 1.317799, 0.894319
3.053446, -4.002014, -2.298126
4.287352, -3.56993, -4.33934
1.596215, -3.343342, -2.839277
-1.379065, -4.066804, 1.635593
0.428787, -4.120943, -0.241594
-3.64696, -1.135605, -2.968582
-1.934255, 0.050074, 0.211447
-4.015182, 4.654363, -1.936771
4.611886, -4.240264, -1.240312
-0.865556, -3.385075, -2.493149
0.664091, 3.545016, -3.785705
0.485837, -1.227746, -4.375624
-3.234624, -4.088009, -4.801837
2.712054, 0.301281, -0.101374
-4.575143, -2.954851, 1.036688
-1.430073, 0.286822, 0.279734
-4.271082, -0.394331, -0.701538
0.527847, 4.231396, 0.733659
4.208, 0.795265, -0.654531
-0.831365, 1.189732, 0.299899
-4.75537, 1.701817, 4.925271
-3.579757, -4.940981, 1.210996
-2.064904, -2.19257, -3.488119
3.3363, 4.673249, 1.054246
4.98241, 1.017942, 2.087378
3.088701, 1.121439, -3.694524
4.124224, -4.082556, 0.080089
-4.037082, -3.503212, -0.858471
4.268885, 2.317729, 2.17153
-4.791633, 4.952089, 3.874733
4.174856, 1.85277, -0.297199
-4.649757, 2.551932, 4.034447
-1.34566, -2.700113, -4.699211
2.229364, 3.522028, -4.267386
-1.501887, -3.22368, -2.690308
-4.469423, 4.879264, 4.562194
-1.806819, 1.632482, -1.854114
2.706021, -3.802688, -2.66432
-0.929817, -4.273257, 0.012721
-0.183519, 2.064095, -2.526966
4.674781, 3.110414, -1.801345
-2.812695, 4.197585, -1.873006
-0.987327, -1.957444, 3.810273
1.172218, -3.195403, 1.940325
0.643826, -3.829201, 4.654723
-0.25287, 0.476361, 0.869594
-3.499841, -3.529472, 3.220502
1.747169, 0.686077, -2.461784
2.045716, -3.676594, -2.946605
0.702878, -2.304177, -0.493224
0.898739, -0.899617, -4.109239
4.623924, -2.670112, -3.926752
1.556722, 4.522772, -3.948362
4.986971, 3.415688, -0.067285
1.166261, 4.022087, 0.864175
-2.973036, 3.729542, 2.031692
2.285451, -1.890097, -2.575283
-0.384605, 0.681748, -3.729157
-4.115106, -1.487435, 0.60941
-2.447393, 4.004163, -0.113903
-3.003878, -3.147539, -4.275032
-1.361001, -2.415894, 2.537855
3.799128, 1.600466, -4.243454
3.694709, 4.380677, -2.665745
-1.189631, 0.199159, 2.344092
-0.09044, 2.465926, 4.872728
0.861635, 0.974223, -2.555755
0.494419, -1.632629, -0.066295
-3.896091, -3.730019, 0.311833
4.341613, 0.096237, 3.143981
-2.164704, 4.771745, 0.2674
1.764248, 2.272404, -1.046076
4.000422, -2.790278, 2.846433
0.341278, -0.904002, -3.6967
1.048734, -4.525179, -0.586106
4.940003, -3.959296, 3.90372
4.871328, 0.599202, 4.054349
-0.962736, -1.376355, 2.516306
0.018059, -3.334144, 2.197244
-2.630281, 2.030883, -3.999827
-2.515352, -0.184281, -4.709886
-3.040171, -4.45648, 3.066446
3.019415, -1.906144, -1.90984
3.30662, 3.520258, -0.566398
1.298021, 2.217419, -3.853498
4.745456, 2.875757, 0.56039
4.155068, -1.821058, 3.470251
-2.248001, 0.817866, 0.455395
-4.533461, 3.986602, -2.650467
-4.745746, -0.370268, -2.624194
-4.811123, -1.011296, -3.747456
-4.335232, 3.079077, 0.494888
2.811929, 4.760355, 3.843516
-2.690763, -3.097454, -3.679709
-1.7148, -1.90573, -2.92955
-4.502548, -2.137142, -3.516637
-3.429618, 0.102531, 4.576396
4.752603, -1.716285, 1.438369
-0.894898, 0.364341, -2.465899
-4.789151, 3.677112, 3.616077
-4.558423, -1.940344, 2.220878
-3.584452, 4.377864, -4.544277
3.240283, 1.876775, -4.11284
4.892753, 4.399493, 2.823082
3.272659, 4.904262, 0.171329
-2.374646, -3.728353, -4.049436
3.985852, -0.236479, 4.650947
-1.257892, 4.259274, 3.154693
-2.645765, 0.046385, 3.518406
2.575535, -2.542148, -0.947171
0.353081, -4.145154, 0.241496
-3.669504, -2.609953, 4.995304
4.703735, 2.522306, -0.878617
0.416352, -4.394595, -2.564243
-4.960707, 1.417385, -0.531909
0.168292, -3.079295, -4.930058
4.770781, -4.722663, -1.842486
-0.368654, -3.581992, 3.950082
4.384484, -1.787009, -4.992344
-0.54674, -1.331483, -4.555333
4.843217, 1.163212, 3.983699
-3.771096, 3.433024, -0.176281
-2.567661, 4.311946, 2.709179
4.773324, -4.966316, 3.041999
-4.313821, -4.337456, 2.190573
-4.685795, 1.466575, 4.699018
0.038117, 3.560095, -2.359355
-2.181477, -1.105067, 1.893748
-4.279846, 0.405517, 2.822699
0.784803, -0.837587, -2.303415
-1.85364, 2.312925, 1.865061
-0.562055, -0.190168, -3.55109
-2.362841, -0.731431, -4.10762
3.040652, -2.549218, -4.721075
2.990625, 3.500804, 2.990895
0.524136, -3.994664, -4.163025
0.666599, 2.558397, 2.48871
-4.571691, 3.002432, 4.486061
4.28594, 2.210588, -1.493542
2.772374, 3.361466, -0.309971
-0.680944, 2.477002, 3.892832
2.512639, 0.872834, 1.242742
-4.96549, 4.558076, 4.038292
-2.877201, 1.302219, 3.011326
3.0218, 2.966505, -2.097817
-2.182928, -0.594981, 3.55049
0.471132, -1.988811, -0.299675
0.571844, -4.8596, -0.099139
-3.104577, 2.576092, 0.098583
0.809598, -3.712119, -1.822389
2.535576, -4.232437, -0.387407
-2.395688, -3.68039, -2.190062
2.455704, -2.287183, 0.094386
2.995183, 0.535294, 3.67763
-1.345142, 0.394819, -2.85666
-0.63203, 4.96797, -0.232484
1.854351, -4.747684, 2.207663
-2.49264, 3.563758, 2.604474
-2.69351, -3.603441, -0.854369
1.730412, 3.393388, -1.720618
-3.643684, -0.237387, -1.298428
3.098123, -4.59532, 4.781856
-2.479467, -1.309904, 3.432569
3.212074, -4.342501, 0.059797
3.530677, -4.035943, -0.36744
1.048499, 0.613443, 4.429493
-1.319543, 2.309309, 4.969787
4.867162, -2.688705, -1.613982
-3.405827, -2.168924, -0.446333
-0.969463, -3.996688, -4.817109
3.059641, -4.602711, -0.006271
-2.577864, -0.805014, -2.130798
1.001806, -2.001515, -1.782184
3.78135, 3.651003, -2.497205
3.575398, 0.820648, -1.080657
1.558786, 2.709715, 4.590812
3.488642, -2.201652, -0.049531
0.406831, -0.518174, 1.557618
1.794736, 3.200345, 1.222598
-3.603398, 2.725643, -4.97388
2.491714, 3.416694, 2.670989
-3.873005, 3.119879, 4.3019
-4.587231, -2.787501, 1.919258
-1.484535, 2.219489, 2.7791
-1.428615, -2.387738, -2.076914
1.459391, 0.86284, -2.833064
-2.859086, -2.654127, -0.179316
-0.50459, 2.586015, -1.864735
-4.898248, -3.622161, 3.473324
-3.210049, 2.674869, 1.326814
-2.08552, 2.506075, -3.302217
0.85301, -1.922215, -2.261526
-1.884649, -4.330815, 2.862735
-4.580644, 1.334812, 0.689072
-3.386448, -3.353436, 4.137586
0.770343, -3.659177, 0.966677
0.81685, 0.350918, -2.631998
-2.321792, -2.043106, -3.970766
4.942533, -4.414176, 2.936747
-1.919606, -1.555648, 0.230692
-0.60955, 4.770784, -1.185013
3.763735, -0.955722, -3.451707
-1.10917, -3.585073, -3.67881
1.174027, -0.025064, -2.417678
1.576315, 3.839308, -1.249619
-0.151719, -4.997945, -4.833578
-1.730812, 2.737269, -4.626686
0.610377, -3.635791, -4.713688
-0.641662, 2.749799, 0.845369
-0.600196, -3.842372, 2.104393
-0.373557, 2.012553, 4.745369
-4.382818, -4.271847, -4.212303
-3.045954, -3.955817, -1.60582
1.441826, -3.879507, 1.326653
0.261939, -4.193661, 3.060332
1.858199, 3.012823, 1.599898
-1.76516, -2.199845, 3.822773
-0.581618, -0.857526, -2.551712
-3.856791, 0.277969, -1.028946
-3.066701, 4.738389, -2.711211
0.45415, 4.75858, -1.099605
-4.597395, 4.287174, 2.24371
-1.979736, -1.631089, 3.267423
0.825265, 4.89792, -4.263742
-0.938061, 3.146506, -0.835179
2.727926, -2.835558, 4.5219
0.120919, 3.343789, -4.262313
0.237721, -3.502299, 4.036716
-2.969204, -1.150075, -0.319166
-0.076764, -4.453563, 2.703955
3.332775, -1.506626, 3.584565
-2.925766, 2.366088, 2.942873
3.814636, 0.808472, -3.016458
1.540576, 4.984731, 0.395772
0.184572, 3.134938, -0.578955
2.872286, -3.11122, 1.870679
-3.003939, -3.610263, -3.310892
2.131134, 1.090651, 4.245685
2.021899, 0.251894, 1.305586
-4.359395, -0.631425, 3.010718
-4.863851, 2.794717, 4.655573
-4.919095, 3.797969, -1.351186
-2.535394, -1.010086, -4.609225
1.345515, 4.177967, -4.590478
2.93889, 0.321541, 1.638154
-2.839965, 3.164114, 3.395433
1.969044, 3.906194, -0.730092
1.031053, -3.123945, -2.954167
2.657446, -1.680636, -0.039207
-2.968196, 1.790506, -3.19269
1.596858, -4.388481, -4.868358
1.861686, 2.279423, -1.702691
3.167861, -3.849167, -1.293519
0.477206, 4.873981, -0.792784
2.580098, -3.213767, -1.164911
2.761907, 3.669112, -0.702042
-3.517842, -3.877258, -2.980315
3.913579, 3.275755, 4.116582
4.84974, 0.047396, -2.135651
2.948267, -1.788578, 4.04232
-1.032429, 0.421856, 2.670835
-2.789654, 4.587998, -0.828432
3.116438, -2.799915, -3.037715
2.070485, -1.834104, 3.11637
-1.30716, -2.208766, 0.231494
1.406872, 4.370908, -4.53118
-4.403771, 1.051477, -3.277064
-4.210798, -2.792167, -3.589782
-0.486045, -4.019252, -3.08166
-1.995235, 4.02311, -1.631506
3.39334, 2.613402, -2.018866
2.777278, -1.712865, 3.405045
-1.17899, 2.214762, -3.748008
3.703985, 0.932854, 4.649607
-2.146974, -4.249272, -1.164077
2.913427, 2.912827, -4.012856
-4.519585, 1.866458, 4.347753
0.558657, 0.937077, 3.451614
1.764762, -1.571014, -3.609689
4.911345, -1.245133, -4.19791
3.534626, 3.481743, 1.414963
-2.85935, -1.795499, -2.371565
0.76354, 3.993412, 3.870199
-1.677231, -0.175224, -4.135726
1.754417, -4.463456, -1.285274
4.581947, 4.959459, 0.795792
-4.399579, -1.801492, -0.362481
-0.649709, -4.892762, 1.741305
-3.390907, -1.577815, -0.492692
4.095323, 1.834063, -4.081353
4.514433, -0.00895, -4.530078
-0.738631, 1.304951, 2.449743
-0.275397, -2.33341, 0.26614
0.472212, 3.283259, -3.265398
3.66465, -2.399347, -1.422994
-3.194368, -1.252748, 3.428887
-0.729303, 1.957751, 4.581883
2.693297, -1.679165, -2.868117
3.261214, 1.210578, -4.441981
1.171684, 4.339886, -4.463365
-3.253026, -3.960873, 1.967646
0.608721, -0.738132, 1.736173
1.431703, -4.828781, -0.433891
-3.737925, 2.776702, -2.792881
1.578929, 4.868382, -0.445
-0.8095, 3.697702, 2.955708
1.033611, -2.734471, 4.301195
2.403147, -4.382943, -3.988817
4.81296, 4.410269, 4.064532
-4.086749, -3.418422, -1.586621
1.945488, -3.535243, -0.978079
-0.711285, -3.902139, -0.364917
-1.33097, -4.012574, 0.617498
-0.912129, 2.039988, 3.410413
3.133836, 2.690695, 1.931882
-4.468364, -0.470938, 0.013867
-4.864425, -4.447584, -0.368907
-2.339748, 2.413781, -3.74236
4.322102, 3.365341, 2.487317
-3.569124, -2.254262, -4.085421
-4.061567, -3.731166, -3.598777
-4.830785, -1.394012, 2.432292
-2.42804, 3.280387, -3.379952
-1.377887, -0.171861, -0.594005
-0.330609, -4.055292, -3.927085
-2.820243, -0.720248, -2.203028
1.161586, -4.188535, 3.86984
3.028965, -4.392274, 1.017073
-1.139344, 2.877682, -1.990047
1.266369, -2.297679, -3.563117
2.927273, 1.93182, 1.321221
2.682405, -4.459841, 4.414377
0.522744, -3.369013, 3.247665
-2.502792, -0.583039, 0.898562
-0.719138, -2.503848, -1.463875
3.473932, -1.124365, -1.204332
-3.317558, -4.580852, 1.827687
-2.142485, -0.580767, 0.152951
-1.12633, 4.322112, -2.248563
-2.318444, 0.583186, 3.989734
-0.764541, 1.091306, -1.676161
3.727391, -0.744533, 2.387003
-3.208271, -2.290481, 4.886431
0.24493, 0.747623, -2.694333
-0.022446, -2.847954, 2.43948
-3.326801, 0.667631, 1.069791
0.166797, 3.091564, -3.320978
-1.055629, -1.52066, -3.412409
-0.137368, -0.734218, 4.392386
3.871375, 3.183565, 1.953564
-2.8537, 4.515274, -2.942578
4.537602, -0.526518, 4.729273
0.452686, -1.7863, -2.395121
0.793637, 4.830369, -2.490023
-3.657488, -2.630508, 4.736998
0.32, -4.08154, -2.677288
3.050383, -2.463948, 0.484205
2.749761, 2.73785, -2.641222
-2.789042, -3.043677, 0.315383
-4.524983, 0.805597, 2.567534
0.494178, 0.257591, -2.944362
-3.235887, 1.76083, -1.93641
4.889976, 4.623805, 0.738888
0.475896, -1.251448, -3.84506
2.211774, 4.807973, -3.091735
0.082302, -1.186607, 3.097963
-1.201874, -3.137606, -4.478319
3.63891, -4.196229, -0.806742
-0.185674, 2.104744, -2.536648
-3.982472, -4.976602, -3.487378
-0.704036, 3.998133, 3.349237
0.240221, -3.464058, -0.702342
-0.506893, -1.796425, -3.576798
-3.076917, 0.470937, 4.537057
-1.756821, 2.882686, -3.864139
2.735333, 4.801525, 0.776796
4.416872, 0.153883, -4.45493
-2.202801, 1.081487, 3.5743
4.919004, 0.305152, -2.961437
-2.635018, -1.776873, -1.624805
-2.111427, -2.865789, 0.37827
-3.027301, 2.346685, 4.403547
-3.347669, -1.544586, -1.990901
3.130398, 4.612715, 4.519285
1.472602, 4.666127, -3.977209
1.059128, -1.14531, -3.87302
-4.724962, 0.659953, -4.714192
-3.570717, 1.743336, -3.027603
-2.849742, 2.642192, -3.331753
0.869483, 2.91305, 3.68611
-4.349937, 0.19374, -2.466181
1.652082, 3.441666, -1.052672
-2.470396, -0.434936, -2.428699
-2.160022, 0.1608, 4.530382
0.895017, 4.688675, 2.244907
-2.885792, -3.092855, 3.141782
-1.386007, 3.130553, 0.593047
-0.843426, -2.538407, 4.725241
3.999145, -4.498118, 2.581627
1.777966, -2.929802, -4.214616
-1.318712, 1.245375, -2.158174
2.384719, -3.188477, -3.316664
3.083606, -0.063256, 4.085272
-2.040496, -1.38692, -3.961125
0.581013, -0.883126, -3.667451
-2.16083, 1.49728, -3.399099
-2.362738, 2.686497, 4.461126
3.657849, -0.793465, -3.711539
-0.144561, 0.886226, -2.59204
-2.09275, -0.961243, -2.879551
-2.058164, -4.898561, -1.033132
-2.321189, 0.407164, 2.687322
-1.569853, 3.391916, -1.685163
-3.682249, -2.562132, -2.028885
3.010816, 1.11018, -0.047081
0.368424, 4.057192, 2.104135
1.294251, 3.761066, -1.657688
4.834689, -3.079692, -2.741302
-0.499497, -4.192217, -3.137807
1.341245, -1.604755, 0.267212
4.289892, 0.862123, 4.954665
-0.339587, -0.917595, 0.483871
-2.372347, -2.186719, 2.882079
-1.424959, 1.41047, -0.465867
-4.283293, 3.830936, -3.827057
0.911172, 2.899281, 0.162265
-0.29469, 2.789257, 2.646791
4.887136, -4.73443, -2.949465
0.4032, -2.755652, -4.792586
3.30904, 0.559219, -3.466629
0.787807, -2.564905, 2.571537
-3.611332, -1.418982, 3.729224
2.131909, 4.987113, -1.366213
1.114091, -2.915736, -2.47737
4.683357, 2.587271, 0.700376
4.02263, -2.781142, 3.334473
2.092957, 2.176292, -0.247327
-0.101617, 0.941688, -1.154923
-0.47775, 3.289755, 2.630174
-2.835063, -1.211702, 2.498795
-0.095815, 2.311182, -2.055199
-0.339145, 2.986198, 2.234841
-3.79103, -1.524972, -4.354041
-1.987196, 0.496829, 1.190713
-2.460203, -3.305157, -1.894277
0.48728, -2.480803, -2.195624
-0.256117, 0.140441, -4.785802
-4.880302, -2.987513, 4.098145
-0.76167, 3.921538, 1.601187
-1.555973, -0.568012, -3.070167
-1.744243, 0.71061, 3.568846
2.659119, 4.680225, 3.794442
1.291168, 0.19193, 3.566806
-2.627993, 2.820233, 1.198703
2.055672, 4.197006, 2.788261
3.166076, 1.552821, -1.10546
-2.837474, -1.061551, -2.539472
0.162511, 3.279483, -4.781225
4.47129, 1.814242, 2.845039
-1.701296, -3.470863, -2.434351
2.16889, -3.139699, -2.833055
4.270339, -3.582307, -0.208932
4.030057, -4.433434, -2.682681
-1.210365, -1.036847, 0.512383
-4.060393, -2.825211, -2.677575
0.527785, -1.509848, 1.732457
-1.028809, 1.362922, 2.958656
-0.356746, -2.613426, -0.94604
-4.409554, 2.463565, -4.339736
1.428996, -0.81022, -2.162591
0.071832, 1.309297, 1.138937
4.56172, 4.378029, 4.673337
1.153549, 1.324757, -4.407849
-3.874867, 0.296249, -3.589278
4.003224, 3.565751, -4.251163
-4.470578, -2.557073, -2.473681
-2.58835, -3.575045, 1.694197
1.260541, -3.613513, 2.408446
4.994297, -3.207979, -3.40038
2.436802, -2.27262, 3.632787
-0.522498, 1.749937, -4.290022
-1.059348, 2.052207, -2.320271
4.982601, -3.527692, -4.085302
2.140632, 1.844756, 4.114664
-4.724664, 3.157176, 3.471282
1.714925, 1.821836, 1.753539
-2.831741, 3.185076, -2.806264
3.56662, -2.767213, -1.660368
3.582357, 2.882395, 1.350629
-2.460413, -2.68788, 4.904615
-0.072786, 2.180612, -4.305405
-4.268593, -4.778798, 3.630463
-1.059591, 4.847429, -4.579645
-3.22868, 0.513201, -0.815551
-2.694183, -2.16599, 1.943285
0.755532, 2.30025, 1.604278
4.153914, 0.549818, -4.111212
-3.21736, -0.521808, -3.660384
4.00266, -1.077804, 1.623377
0.939115, -4.239583, -2.185683
-4.242239, 2.431131, -0.215222
-2.030809, 3.85963, 3.948375
3.842305, -3.747509, -3.902203
-2.471016, -2.651382, 4.921087
-1.514407, 4.548069, -0.909569
-3.260047, 2.982776, 3.793659
4.181292, 2.479322, 2.456429
-4.68181, -2.717797, 3.290967
3.849204, -3.067494, 1.323805
3.687215, -0.819223, 3.113941
1.239521, 4.4986, -2.878231
4.405061, -2.833943, 1.894528
-3.024173, 3.896026, 2.187571
0.872844, -1.086293, 3.305464
-4.787566, -3.633639, -3.14102
-3.723189, 0.567637, -3.464296
4.206457, -1.878022, 4.084952
-2.159876, -4.756627, -2.003284
1.611282, 4.575845, -0.212905
0.381214, -2.116485, -1.976793
0.339931, -1.72124, 0.284092
2.209334, -1.162346, 3.482725
1.328276, 2.507926, -3.066017
2.751335, 4.424831, -3.83914
-2.089616, 1.132277, -3.484361
1.001439, -1.500858, 2.119018
2.868755, 0.412986, -3.236804
2.845975, -2.974528, -2.084346
-4.630001, -1.24028, -2.814272
1.946989, -3.49327, -4.938852
-2.556276, -1.940248, 0.611023
2.284477, 0.077297, -4.379062
4.511875, -2.209399, 3.336017
-0.396103, 2.764174, -1.876961
2.689203, -0.172775, -1.524715
3.952966, -1.114645, -1.968107
3.904858, 4.128962, 3.090509
-2.223373, -3.447693, -2.708325
1.42571, -3.174928, -3.974233
4.954275, -0.427906, 4.21862
3.011557, -2.2323, 2.452615
2.686871, 3.944943, 4.45969
-0.747318, 2.181155, -2.048069
-0.786847, 1.853235, -2.110003
-1.283331, 3.941065, -1.63893
0.514987, 2.381383, 0.514861
-2.981109, 4.034873, 2.64045
-4.081194, -2.255382, 4.141306
2.810161, -0.5643, -1.648792
1.686999, -0.397087, 0.086273
-1.919082, 1.978557, -4.950571
-2.560361, -0.112948, -2.602997
-3.241042, -0.90083, 0.025965
1.102551, 1.509384, -2.335015
-1.988459, 1.565626, 3.910603
-3.874493, 0.690343, -2.970953
-2.85283, -1.777239, 1.228701
-1.966302, -1.532203, 1.884635
0.121753, -0.394507, -0.856189
-2.973555, 3.263175, -1.657006
-1.127623, 4.966812, -3.0465
2.29159, 3.499427, 3.891853
3.705278, 0.959018, -1.428074
-2.716869, -4.811567, 2.137846
-0.390501, -3.946235, 3.256198
1.889131, 4.540026, 2.286884
2.557991, -0.819425, 0.507061
0.697479, 4.937106, 0.034924
-3.300078, 1.20802, -0.811093
0.810451, -1.147894, -0.657975
2.421932, -0.664925, -1.426335
1.200284, -2.364833, -1.984316
2.573291, -4.837199, 4.449497
-0.482372, 2.621488, -4.579878
2.322621, -3.429295, -3.336084
3.572242, 1.011242, -2.021718
-1.456778, 2.510218, -2.560456
-4.186863, 3.093257, -4.88985
2.162338, -4.770577, 1.310027
4.090277, 2.968048, 0.554347
3.096491, -2.928972, -2.650864
-3.439446, -2.43394, 0.792793
-0.125375, -2.53653, -2.568437
0.237762, 4.896119, 0.423597
1.896909, -3.072982, -0.565622
1.524023, -0.392577, 2.769352
0.297402, 3.363696, -3.45954
1.600516, -3.991497, 4.709657
2.651203, 1.256183, -0.936305
-1.002465, 3.571554, -4.540414
-0.817121, -1.922839, -4.594376
-1.784255, 2.587292, -4.411991
3.522076, 2.896878, -2.262934
-4.244307, 0.076818, -4.874094
3.973486, 2.164748, 3.071608
1.250897, -2.073196, 2.789235
-1.467759, -2.057142, 3.002508
4.658403, 1.58189, 3.3188
3.608125, 2.83321, -3.026899
2.166388, -3.050961, -0.244592
2.02297, 2.876661, -3.126105
0.633168, 2.882161, 0.212933
2.750452, -1.375928, -1.324712
-0.102242, 1.794577, 0.775673
4.100604, 4.300731, 4.501732
-4.738136, -2.508532, -2.791372
-2.389546, -3.327253, -3.533583
-2.232472, 4.439003, 3.624399
-1.828664, 2.359432, 4.79185
3.514914, 1.910686, 4.606201
-3.287502, 4.119795, 2.145016
-2.705635, 1.084492, -1.505038
0.118972, -0.20739, -1.067023
3.454443, -4.908149, -1.373156
-1.60665, 4.336697, 0.213995
-4.992948, 2.778556, 0.152671
-1.528754, 4.801742, -0.756797
-3.865508, -3.263291, 0.25365
-1.862859, -3.183826, 3.259497
0.392719, -3.319324, -4.794532
0.862314, 4.977391, 0.047552
3.413158, -3.080982, 0.991431
-3.560786, 4.771313, -2.761585
-1.524459, -3.929892, 3.81711
1.462096, 1.955679, -0.485828
0.957197, 1.601858, -2.958304
4.87055, -4.34974, 2.511413
-1.60351, 4.028151, 1.627624
4.943442, -2.947144, 3.11314
-2.225397, -2.018037, 3.320237
0.144618, -2.929627, 3.925111
-0.839983, 0.427054, -1.441146
-1.751615, 4.448035, -3.60678
4.010643, -1.067365, -4.481467
0.140977, 2.999379, -0.148665
4.413625, 2.477372, -1.497591
3.677917, 4.68746, 3.355603
-1.273631, -3.97618, -1.676329
-2.641421, -1.263023, -2.933585
-0.490917, 0.084502, -0.623928
-2.56543, -3.799805, -0.117518
-1.440161, 3.804953, -4.948393
2.671301, 2.311758, -3.974164
-4.873743, -4.515824, 1.808442
-4.026703, -4.552258, -2.704682
-1.08824, -0.323476, -2.513079
-2.315635, 2.822433, 2.844441
-0.963768, -4.265151, 2.416488
-0.294957, 0.508313, 2.696783
-1.949784, -2.029055, -3.477775
-4.346718, -0.106465, 2.306065
0.123704, -2.801963, -4.121539
-4.721035, 0.228686, 4.488786
-2.730788, 3.361064, -2.851988
-1.751839, -1.916868, 0.926397
-2.337878, 1.935605, -4.717304
2.323978, 2.148423, -3.509417
0.732375, 1.08396, 4.173316
-4.078994, 2.082538, -4.900469
2.977465, -3.345904, 1.063706
4.300249, 2.818259, 2.366447
-2.255672, -1.222036, 2.601889
1.616704, -4.362162, 3.116269
-2.124667, 2.047433, 2.207808
-4.453688, -1.447838, 2.554356
-2.114482, -4.330379, 1.411765
-1.360527, -2.497766, 3.340718
2.615958, 4.31077, 0.731423
-0.915638, 2.252464, -0.962372
4.303126, 1.149768, -2.557313
-2.528552, -1.551135, -4.226399
2.703542, 0.351993, 0.714548
-2.105438, -2.425364, 2.945527
-3.653173, 3.677186, 4.325431
-4.064769, 0.124635, -0.292549
2.721333, -2.076646, 1.941358
-0.356879, -4.135783, 2.714722
-4.497014, -1.291242, 2.300394
4.918458, 3.30922, -0.784346
0.98406, -4.258401, 3.82784
